rank,author,total_books,books3_books,libgen_books,public_domain,affected_by,sued_over
1177,Andrew Jacobs (journalist),1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1178,André Schwarz-Bart,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1179,Aner Shalev,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1180,Anne Bernays,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1181,Annette Insdorf,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1182,Aranka Siegal,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1183,Ari Berman,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1184,Ariana Reines,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1185,Arlene Alda,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1186,Arnold Wesker,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1187,Arnold Zweig,1,1,0,yes,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1188,Art Buchwald,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1189,Art Garfunkel,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1190,Arthur Golden,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1191,Aryeh Cohen,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1192,Aviva Klompas,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1193,B. J. Novak,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1194,Barbara Epstein,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1195,Barbara Gelb,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1196,Barbara Gordon (filmmaker),1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1197,Barbara Katz Rothman,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1198,Barbra Streisand,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1199,Barry Levy,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1200,Ben Ferencz,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1201,Ben Kamin,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1202,Benjamin De Casseres,1,0,1,yes,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1203,Bennett Arron,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1204,Benyamin Cohen,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1205,Bernard Gordon (writer),1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1206,Bernard Lefkowitz,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1207,Bette Greene,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1208,Bettina Aptheker,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1209,Betty Friedan,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1210,Betty Halbreich,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1211,Beverly Naidus,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1212,Bill Berkson,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1213,Billy Crystal,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1214,Billy Joel,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1215,Blair Braverman,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1216,Boaz Yakin,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1217,Bob Gale,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1218,Bob Kaufman,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1219,Bob Perelman,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1220,Bob Saget,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1221,Bogi Takács,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1222,Bret Stephens,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1223,Brian Ash,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1224,Bruce M. Cohen,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1225,Bryan Fogel,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1226,Burton Blumert,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1227,Cara De Silva,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1228,Carl Reiner,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1229,Carol Leifer,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1230,Carol Rosenberg,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1231,Carrie Brownstein,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1232,Catherine Yronwode,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1233,Chaim Grade,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1234,Chana Bloch,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1235,Chanda Prescod-Weinstein,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1236,Charles Ardai,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1237,Charles Biderman,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1238,Charles Frankel,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1239,Charles Grodin,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1240,Charles Lewinsky,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1241,Charles M. Lieber,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1242,Christine Hayes,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1243,Claudia Dreifus,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1244,Curt Siodmak,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1245,Dalia Sofer,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1246,Dan Greenburg,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1247,Dan Senor,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1248,Dana Evan Kaplan,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1249,Daniel Ladinsky,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1250,Daniel Levin Becker,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1251,Daniel Sperber,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1252,Danny Elfman,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1253,Danya Ruttenberg,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1254,Dave Freeman (American author),1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1255,David Antin,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1256,David Axelrod,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1257,David Bashevkin,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1258,David Bergelson,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1259,David Brickner,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1260,David Brog,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1261,David C. Kraemer,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1262,David Einhorn (poet),1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1263,David Elliot Cohen,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1264,David Ignatow,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1265,David Iserson,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1266,David Javerbaum,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1267,David Klinghoffer,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1268,David Lazar (rabbi),1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1269,David Lee Roth,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1270,David Litt,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1271,David Markus,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1272,David P. Goldman,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1273,David Pardo (Italian rabbi),1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1274,David Rubenstein,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1275,David Saperstein (rabbi),1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1276,David Weiss Halivni,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1277,David Wolpe,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1278,David de Sola Pool,1,0,1,yes,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1279,Deborah Bodin Cohen,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1280,Deborah Feldman,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1281,Deborah Hautzig,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1282,Deborah Lipstadt,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1283,Deborah Meier,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1284,Deena Metzger,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1285,Der Nister,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1286,Devra Davis,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1287,Donniel Hartman,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1288,Dorothy Sterling,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1289,Douglas Schoen,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1290,Duff Goldman,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1291,Ed Lacy,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1292,Eddy Portnoy,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1293,Edgar Wind,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1294,Edmond Jabès,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1295,Edward Bernays,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1296,Edward Dahlberg,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1297,Edward Lewis Wallant,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1298,Edward Margolies,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1299,Edward Sorel,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1300,Eileen Pollack,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1301,Eli N. Evans,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1302,Elizabeth Graver,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1303,Ellen Frankel,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1304,Ellen Litman,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1305,Elliot Tiber,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1306,Elliott Abrams,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1307,Elly Bulkin,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1308,Elmer Rice,1,0,1,yes,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1309,Elżbieta Ettinger,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1310,Emanuel Levy,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1311,Emanuel Rackman,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1312,Emil Ludwig,1,0,1,yes,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1313,Emily Hughes,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1314,Emily Nussbaum,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1315,Emma Wolf,1,0,1,yes,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1316,Ephraim Kanarfogel,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1317,Ephraim Oshry,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1318,Eric Greitens,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1319,Eric Kaplan,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1320,Erich Mühsam,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1321,Ernest Lehman,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1322,Ernest Samuels,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1323,Esther Jungreis,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1324,Esther Vilar,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1325,Ethan Nadelmann,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1326,Etty Hillesum,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1327,Eugene Mirman,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1328,Eugene Volokh,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1329,Evan Fallenberg,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1330,Evelyn Rose,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1331,Ezra Furman,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1332,Ezra Jack Keats,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1333,Faye Schulman,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1334,Fern Schumer Chapman,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1335,Fradl Shtok,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1336,Francine Klagsbrun,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1337,Francine Pascal,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1338,Frank Loesser,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1339,Franz Werfel,1,1,0,yes,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1340,Françoise Mouly,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1341,Fred Hiatt,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1342,Frederick Seidel,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1343,Fredy Perlman,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1344,Friedrich Gorenstein,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1345,Gabriel Almond,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1346,Gabriella Goliger,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1347,Geddy Lee,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1348,Gene Shalit,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1349,Geoffrey Hartman,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1350,George Oppen,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1351,George Whyte,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1352,Gerda Weissmann Klein,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1353,Gershon Winkler,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1354,Gideon Koren,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1355,Gil Kane,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1356,Gillian Polack,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1357,Gina B. Nahai,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1358,Gordon Lafer,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1359,Gordon Tucker,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1360,Gregg Rickman,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1361,Guy Endore,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1362,Guy Oseary,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1363,Guy Spier,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1364,H. G. Adler,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1365,H. Jon Benjamin,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1366,Hal David,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1367,Hanna Fenichel Pitkin,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1368,Hannah Trager,1,0,1,yes,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1369,Harmony Korine,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1370,Harold M. Schulweis,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1371,Harold Reitman,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1372,Harris Wittels,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1373,Harry Shearer,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1374,Harry Stone (scholar),1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1375,Harvey Swados,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1376,Heda Margolius Kovály,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1377,Helene Wecker,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1378,Henry Phillips (author),1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1379,Herb Goldberg,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1380,Herbert Gold,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1381,Herbert Weiner,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1382,Hester Kaplan,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1383,Hilda Kuper,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1384,Hillel Levine,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1385,Howard Ashman,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1386,Howard Greenfield,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1387,Howard Harris (writer),1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1388,Howard Stern,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1389,Hugh Nissenson,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1390,Hédi Fried,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1391,Ilana Kurshan,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1392,Ilana Löwy,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1393,Ilya Ehrenburg,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1394,Inge Auerbacher,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1395,Ira Cohen,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1396,Ira Eisenstein,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1397,Ira Nadel,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1398,Ira Sachs,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1399,Irina Reyn,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1400,Iris Bahr,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1401,Irving Berlin,1,0,1,yes,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1402,Irving Greenberg,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1403,Irving Layton,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1404,Irwin Kula,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1405,Ivanka Trump,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1406,Jack Black,1,1,0,yes,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1407,Jack Halberstam,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1408,Jack Segal,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1409,Jackie Walker (activist),1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1410,Jaclyn Friedman,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1411,Jacob Adler (writer),1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1412,Jacob Appelbaum,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1413,Jacob Eisenberg (musician),1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1414,Jacob Glatstein,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1415,Jacob Milgrom,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1416,Jacob Steinberg,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1417,Jacob Taubes,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1418,Jael Silliman,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1419,James Franco,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1420,James Lipton,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1421,James Stern (writer),1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1422,Jami Bernard,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1423,Jamie Geller,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1424,Jamie Raskin,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1425,Jan Steckel,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1426,Jane Katz,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1427,Janice Eidus,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1428,Janis Ian,1,1,0,yes,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1429,Janna Malamud Smith,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1430,Jay Goldstein,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1431,Jay Jay French,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1432,Jena Friedman,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1433,Jenji Kohan,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1434,Jennifer Ashton,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1435,Jeremy Rosen,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1436,Jerome Lawrence,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1437,Jerry Livingston,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1438,Jerry Stiller,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1439,Jess Stearn,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1440,Jessi Klein,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1441,Jill Abramson,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1442,Jill Eisenstadt,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1443,Jill Smokler,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1444,Joan Howard Maurer,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1445,Joe Berlinger,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1446,Joe Kubert,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1447,Joe Simon,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1448,Joel Pollak,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1449,Joel Rosenberg (science fiction author),1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1450,Joel Shatzky,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1451,John Ehrenreich,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1452,John Gerassi,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1453,John Landis,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1454,John Lehr,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1455,John Rayner,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1456,John Sack,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1457,John Sanford (writer),1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1458,Jon Favreau,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1459,Jonathan Greenblatt,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1460,Jonathan Herman,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1461,Jonathan Levine,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1462,Jonathan Magonet,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1463,Jonathan Wittenberg,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1464,Jordan Shapiro,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1465,Joseph B. Soloveitchik,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1466,Joseph Brodsky,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
